id,title,power,lat,lon,station_id,plug
135281,Ladepunkt Neuhauser Str. 22 (2),11,,,67918,CONNECTOR.AC.TYPE2.SOCKET
135282,Ladepunkt Birkenstraße 2 (1),22,,,67919,CONNECTOR.DC.CCS.PLUG
135283,Ladepunkt Birkenstraße 2 (2),11,,,67919,CONNECTOR.AC.TYPE2.SOCKET
135284,Ladepunkt Klosteracker 6 (1),22,,,67920,CONNECTOR.DC.CCS.PLUG
135285,Ladepunkt Klosteracker 6 (2),11,,,67920,CONNECTOR.AC.TYPE2.SOCKET
135286,Ladepunkt Wolfhager Str.7 (1),22,,,67921,CONNECTOR.AC.TYPE2.SOCKET
135287,Ladepunkt Wolfhager Str.7 (2),11,,,67921,CONNECTOR.AC.TYPE2.SOCKET
135288,Ladepunkt Im Riedle 4 (1),22,,,67922,CONNECTOR.DC.CCS.PLUG
135289,Ladepunkt Im Riedle 4 (2),11,,,67922,CONNECTOR.AC.TYPE2.SOCKET
135290,Ladepunkt Kronacher Straße 83 - 85 (1),22,,,67923,CONNECTOR.AC.TYPE2.SOCKET
135291,Ladepunkt Kronacher Str. 83 (1),22,,,67924,CONNECTOR.DC.CCS.PLUG
135292,Ladepunkt Kronacher Str. 83 (2),11,,,67924,CONNECTOR.AC.TYPE2.SOCKET
135293,Ladepunkt Im Alten Dorf 29 (1),22,,,67925,CONNECTOR.DC.CCS.PLUG
135294,Ladepunkt Im Alten Dorf 29 (2),11,,,67925,CONNECTOR.AC.TYPE2.SOCKET
135295,Ladepunkt Jahnstraße 41 (1),22,,,67926,CONNECTOR.DC.CCS.PLUG
135296,Ladepunkt Jahnstraße 41 (2),11,,,67926,CONNECTOR.AC.TYPE2.SOCKET
135297,Ladepunkt Geraer Str. 28 (1),22,,,67927,CONNECTOR.DC.CCS.PLUG
135298,Ladepunkt Geraer Str. 28 (2),11,,,67927,CONNECTOR.AC.TYPE2.SOCKET
135299,Ladepunkt Hachenburger Str. 46 (1),11,,,67928,CONNECTOR.AC.TYPE2.SOCKET
135300,Ladepunkt Hachenburger Str. 46 (2),22,,,67928,CONNECTOR.DC.CCS.PLUG
135301,Ladepunkt Hachenburger Str. 46 (1),22,,,67929,CONNECTOR.DC.CCS.PLUG
135302,Ladepunkt Hachenburger Str. 46 (2),11,,,67929,CONNECTOR.AC.TYPE2.SOCKET
135303,Ladepunkt Heidecker Str. 41 (1),22,,,67930,CONNECTOR.DC.CCS.PLUG
135304,Ladepunkt Heidecker Str. 41 (2),11,,,67930,CONNECTOR.AC.TYPE2.SOCKET
135305,Ladepunkt Oeltzschnerstraße 124 (1),22,,,67931,CONNECTOR.DC.CCS.PLUG
135306,Ladepunkt Oeltzschnerstraße 124 (2),11,,,67931,CONNECTOR.AC.TYPE2.SOCKET
135307,Ladepunkt Friedrich-Ebert-Straße 120 (1),22,,,67932,CONNECTOR.DC.CCS.PLUG
135308,Ladepunkt Friedrich-Ebert-Straße 120 (2),11,,,67932,CONNECTOR.AC.TYPE2.SOCKET
135309,Ladepunkt Nicolaus-Otto-Ring 3a (1),22,,,67933,CONNECTOR.DC.CCS.PLUG
135310,Ladepunkt Nicolaus-Otto-Ring 3a (2),11,,,67933,CONNECTOR.AC.TYPE2.SOCKET
135311,Ladepunkt Quakenbrücker Straße (1),22,,,67934,CONNECTOR.DC.CCS.PLUG
135312,Ladepunkt Quakenbrücker Straße (2),11,,,67934,CONNECTOR.AC.TYPE2.SOCKET
135313,Ladepunkt Im Derdel 4 (1),22,,,67935,CONNECTOR.DC.CCS.PLUG
135314,Ladepunkt Im Derdel 4 (2),11,,,67935,CONNECTOR.AC.TYPE2.SOCKET
135315,Ladepunkt Kapellenstraße 66 (1),22,,,67936,CONNECTOR.DC.CCS.PLUG
135316,Ladepunkt Kapellenstraße 66 (2),11,,,67936,CONNECTOR.AC.TYPE2.SOCKET
135317,Ladepunkt Raiffeisenstraße 20 (1),22,,,67937,CONNECTOR.DC.CCS.PLUG
135318,Ladepunkt Raiffeisenstraße 20 (2),11,,,67937,CONNECTOR.AC.TYPE2.SOCKET
135319,Ladepunkt Kirchenlamitzer Str. 112 (1),22,,,67938,CONNECTOR.DC.CCS.PLUG
135320,Ladepunkt Kirchenlamitzer Str. 112 (2),11,,,67938,CONNECTOR.AC.TYPE2.SOCKET
135321,Ladepunkt Johannisstraße 30 (1),22,,,67939,CONNECTOR.DC.CCS.PLUG
135322,Ladepunkt Johannisstraße 30 (2),11,,,67939,CONNECTOR.AC.TYPE2.SOCKET
135323,Ladepunkt Feldstraße 274 (1),22,,,67940,CONNECTOR.DC.CCS.PLUG
135324,Ladepunkt Feldstraße 274 (2),11,,,67940,CONNECTOR.AC.TYPE2.SOCKET
135325,Ladepunkt Erwin-Bosch-Ring 1a (1),22,,,67941,CONNECTOR.AC.TYPE2.SOCKET
135326,Ladepunkt Erwin-Bosch-Ring 1a (2),22,,,67941,CONNECTOR.AC.TYPE2.SOCKET
135327,Ladepunkt Erwin-Bosch-Ring 1a (1),22,,,67942,CONNECTOR.AC.TYPE2.SOCKET
135328,Ladepunkt Erwin-Bosch-Ring 1a (2),22,,,67942,CONNECTOR.AC.TYPE2.SOCKET
135329,Ladepunkt Wangener Str. 77 (1),22,,,67943,CONNECTOR.DC.CCS.PLUG
135330,Ladepunkt Wangener Str. 77 (2),11,,,67943,CONNECTOR.AC.TYPE2.SOCKET
135331,Ladepunkt Geesthachter Str. 72-74 (1),22,,,67944,CONNECTOR.DC.CCS.PLUG
135332,Ladepunkt Geesthachter Str. 72-74 (2),11,,,67944,CONNECTOR.AC.TYPE2.SOCKET
135333,Ladepunkt Ernst-Bode-Straße 4-6 (1),22,,,67945,CONNECTOR.DC.CCS.PLUG
135334,Ladepunkt Ernst-Bode-Straße 4-6 (2),11,,,67945,CONNECTOR.AC.TYPE2.SOCKET
135335,Ladepunkt An der B 112 Nr.7 (1),22,,,67946,CONNECTOR.DC.CCS.PLUG
135336,Ladepunkt An der B 112 Nr.7 (2),11,,,67946,CONNECTOR.AC.TYPE2.SOCKET
135337,Ladepunkt Auto-Focus 11 (1),22,,,67947,CONNECTOR.DC.CCS.PLUG
135338,Ladepunkt Auto-Focus 11 (2),11,,,67947,CONNECTOR.AC.TYPE2.SOCKET
135339,Ladepunkt Atterstraße 25 (1),22,,,67948,CONNECTOR.DC.CCS.PLUG
135340,Ladepunkt Atterstraße 25 (2),11,,,67948,CONNECTOR.AC.TYPE2.SOCKET
135341,Ladepunkt Stettener Hauptstraße 20 (1),22,,,67949,CONNECTOR.DC.CCS.PLUG
135342,Ladepunkt Stettener Hauptstraße 20 (2),11,,,67949,CONNECTOR.AC.TYPE2.SOCKET
135343,Ladepunkt Freiberger Str. 41 (1),11,,,67950,CONNECTOR.AC.TYPE2.SOCKET
135344,Ladepunkt Freiberger Str. 41 (2),11,,,67950,CONNECTOR.AC.TYPE2.SOCKET
135345,Ladepunkt Augsburger Str. 47 (1),22,,,67951,CONNECTOR.DC.CCS.PLUG
135346,Ladepunkt Augsburger Str. 47 (2),11,,,67951,CONNECTOR.AC.TYPE2.SOCKET
135347,Ladepunkt Mörscherstr.3 (1),11,,,67952,CONNECTOR.AC.TYPE2.SOCKET
135348,Ladepunkt Mörscherstr.3 (2),22,,,67952,CONNECTOR.DC.CCS.PLUG
135349,Ladepunkt Mörscherstr.3 (1),11,,,67953,CONNECTOR.AC.TYPE2.SOCKET
135350,Ladepunkt Mörscherstr.3 (2),22,,,67953,CONNECTOR.DC.CCS.PLUG
135351,Ladepunkt Neißestraße 227 (1),22,,,67954,CONNECTOR.DC.CCS.PLUG
135352,Ladepunkt Neißestraße 227 (2),11,,,67954,CONNECTOR.AC.TYPE2.SOCKET
135353,Ladepunkt Petkumer Str. 223 (1),22,,,67955,CONNECTOR.DC.CCS.PLUG
135354,Ladepunkt Petkumer Str. 223 (2),11,,,67955,CONNECTOR.AC.TYPE2.SOCKET
135355,Ladepunkt Auer Talstraße 2 (1),22,,,67956,CONNECTOR.DC.CCS.PLUG
135356,Ladepunkt Auer Talstraße 2 (2),11,,,67956,CONNECTOR.AC.TYPE2.SOCKET
135357,Ladepunkt Marktstraße 54 (1),22,,,67957,CONNECTOR.DC.CCS.PLUG
135358,Ladepunkt Marktstraße 54 (2),11,,,67957,CONNECTOR.AC.TYPE2.SOCKET
135359,Ladepunkt Ratsteichstraße 5 (1),22,,,67958,CONNECTOR.DC.CCS.PLUG
135360,Ladepunkt Ratsteichstraße 5 (2),11,,,67958,CONNECTOR.AC.TYPE2.SOCKET
135361,Ladepunkt Lise-Meitner-Straße 2 (1),11,,,67959,CONNECTOR.AC.TYPE2.SOCKET
135362,Ladepunkt Gündenhausen 34 (1),22,,,67960,CONNECTOR.DC.CCS.PLUG
135363,Ladepunkt Gündenhausen 34 (2),11,,,67960,CONNECTOR.AC.TYPE2.SOCKET
135364,Ladepunkt Langfuhren 12 (1),22,,,67961,CONNECTOR.DC.CCS.PLUG
135365,Ladepunkt Langfuhren 12 (2),11,,,67961,CONNECTOR.AC.TYPE2.SOCKET
135366,Ladepunkt Mindener Str. 81 (1),22,,,67962,CONNECTOR.DC.CCS.PLUG
135367,Ladepunkt Mindener Str. 81 (2),11,,,67962,CONNECTOR.AC.TYPE2.SOCKET
135368,Ladepunkt Gifhorner Straße 18 (1),22,,,67963,CONNECTOR.DC.CCS.PLUG
135369,Ladepunkt Gifhorner Straße 18 (2),11,,,67963,CONNECTOR.AC.TYPE2.SOCKET
135370,Ladepunkt Gifhorner Str. 18 (1),22,,,67964,CONNECTOR.DC.CCS.PLUG
135371,Ladepunkt Gifhorner Str. 18 (2),11,,,67964,CONNECTOR.AC.TYPE2.SOCKET
135372,Ladepunkt Ludwigsstädter Str. 8 (1),22,,,67965,CONNECTOR.DC.CCS.PLUG
135373,Ladepunkt Ludwigsstädter Str. 8 (2),11,,,67965,CONNECTOR.AC.TYPE2.SOCKET
135374,Ladepunkt Merscheider Str. 76 (1),22,,,67966,CONNECTOR.DC.CCS.PLUG
135375,Ladepunkt Merscheider Str. 76 (2),11,,,67966,CONNECTOR.AC.TYPE2.SOCKET
135376,Ladepunkt Heerstraße 54 (1),22,,,67967,CONNECTOR.DC.CCS.PLUG
135377,Ladepunkt Heerstraße 54 (2),11,,,67967,CONNECTOR.AC.TYPE2.SOCKET
135378,Ladepunkt Gewerbegebiet zum Wasserwerk 1 (1),22,,,67968,CONNECTOR.DC.CCS.PLUG
135379,Ladepunkt Gewerbegebiet zum Wasserwerk 1 (2),11,,,67968,CONNECTOR.AC.TYPE2.SOCKET
135380,Ladepunkt Konrad-Adenauer-Platz 3 (1),11,,,67969,CONNECTOR.AC.TYPE2.SOCKET
135381,Ladepunkt Konrad-Adenauer-Platz 3 (2),22,,,67969,CONNECTOR.DC.CCS.PLUG
135382,Ladepunkt Konrad-Adenauer-Platz 3 (1),22,,,67970,CONNECTOR.DC.CCS.PLUG
135383,Ladepunkt Konrad-Adenauer-Platz 3 (2),11,,,67970,CONNECTOR.AC.TYPE2.SOCKET
135384,Ladepunkt Rudolf-Diesel-Str. 1-3 (1),22,,,67971,CONNECTOR.AC.TYPE2.SOCKET
135385,Ladepunkt Rudolf-Diesel-Str. 1-3 (2),22,,,67971,CONNECTOR.AC.TYPE2.SOCKET
135386,Ladepunkt Fladunger Str. 29 (1),22,,,67972,CONNECTOR.DC.CCS.PLUG
135387,Ladepunkt Fladunger Str. 29 (2),11,,,67972,CONNECTOR.AC.TYPE2.SOCKET
135388,Ladepunkt Friedrich-Schmelzer-Straße 5 (1),22,,,67973,CONNECTOR.DC.CCS.PLUG
135389,Ladepunkt Friedrich-Schmelzer-Straße 5 (2),11,,,67973,CONNECTOR.AC.TYPE2.SOCKET
135390,Ladepunkt Philipp-Reis-Straße 2 (1),22,,,67974,CONNECTOR.DC.CCS.PLUG
135391,Ladepunkt Philipp-Reis-Straße 2 (2),11,,,67974,CONNECTOR.AC.TYPE2.SOCKET
135392,Ladepunkt Tölzer Str. 15 (1),22,,,67975,CONNECTOR.DC.CCS.PLUG
135393,Ladepunkt Tölzer Str. 15 (2),11,,,67975,CONNECTOR.AC.TYPE2.SOCKET
135394,Ladepunkt Straß 1 (1),22,,,67976,CONNECTOR.DC.CCS.PLUG
135395,Ladepunkt Straß 1 (2),11,,,67976,CONNECTOR.AC.TYPE2.SOCKET
135396,Ladepunkt Hauptstraße 21 (1),22,,,67977,CONNECTOR.DC.CCS.PLUG
135397,Ladepunkt Hauptstraße 21 (2),11,,,67977,CONNECTOR.AC.TYPE2.SOCKET
135398,Ladepunkt Am Wörnzgraben 2 (1),22,,,67978,CONNECTOR.AC.TYPE2.SOCKET
135399,Ladepunkt Am Wörnzgraben 2 (2),22,,,67978,CONNECTOR.AC.TYPE2.SOCKET
135400,Ladepunkt Am Wörnzgraben 2 (1),22,,,67979,CONNECTOR.AC.TYPE2.SOCKET
135401,Ladepunkt Am Wörnzgraben 2 (2),22,,,67979,CONNECTOR.AC.TYPE2.SOCKET
135402,Ladepunkt Waldershofer Str. 14 (1),22,,,67980,CONNECTOR.DC.CCS.PLUG
135403,Ladepunkt Waldershofer Str. 14 (2),11,,,67980,CONNECTOR.AC.TYPE2.SOCKET
135404,Ladepunkt Darfelder Str. 47 (1),22,,,67981,CONNECTOR.DC.CCS.PLUG
135405,Ladepunkt Darfelder Str. 47 (2),11,,,67981,CONNECTOR.AC.TYPE2.SOCKET
135406,Ladepunkt Iburger Str. 6 (1),22,,,67982,CONNECTOR.DC.CCS.PLUG
135407,Ladepunkt Iburger Str. 6 (2),11,,,67982,CONNECTOR.AC.TYPE2.SOCKET
135408,Ladepunkt Siemensstraße 2 (1),22,,,67983,CONNECTOR.DC.CCS.PLUG
135409,Ladepunkt Siemensstraße 2 (2),11,,,67983,CONNECTOR.AC.TYPE2.SOCKET
135410,Ladepunkt Watenstedter Str. 19 (1),22,,,67984,CONNECTOR.DC.CCS.PLUG
135411,Ladepunkt Watenstedter Str. 19 (2),11,,,67984,CONNECTOR.AC.TYPE2.SOCKET
135412,Ladepunkt Auf dem Quellberg 31 (1),22,,,67985,CONNECTOR.DC.CCS.PLUG
135413,Ladepunkt Auf dem Quellberg 31 (2),11,,,67985,CONNECTOR.AC.TYPE2.SOCKET
135414,Ladepunkt Goldberger Str. 26 (1),50,,,67986,CONNECTOR.DC.CCS.PLUG
135415,Ladepunkt Goldberger Str. 26 (2),22,,,67986,CONNECTOR.AC.TYPE2.SOCKET
135416,Ladepunkt Theresienstr.22 (1),22,,,67987,CONNECTOR.AC.TYPE2.SOCKET
135417,Ladepunkt Theresienstr.22 (2),22,,,67987,CONNECTOR.AC.TYPE2.SOCKET
135418,Ladepunkt Industriestraße 11 (1),22,,,67988,CONNECTOR.DC.CCS.PLUG
135419,Ladepunkt Industriestraße 11 (2),11,,,67988,CONNECTOR.AC.TYPE2.SOCKET
135420,Ladepunkt Schaffhauser Str. 1 (1),22,,,67989,CONNECTOR.DC.CCS.PLUG
135421,Ladepunkt Schaffhauser Str. 1 (2),11,,,67989,CONNECTOR.AC.TYPE2.SOCKET
135422,Ladepunkt Breslauer Str. 45 (1),22,,,67990,CONNECTOR.DC.CCS.PLUG
135423,Ladepunkt Breslauer Str. 45 (2),11,,,67990,CONNECTOR.AC.TYPE2.SOCKET
135424,Ladepunkt Am Baumgarten 3 (1),22,,,67991,CONNECTOR.DC.CCS.PLUG
135425,Ladepunkt Am Baumgarten 3 (2),11,,,67991,CONNECTOR.AC.TYPE2.SOCKET
135426,Ladepunkt Waldecker Str. 9 (1),22,,,67992,CONNECTOR.DC.CCS.PLUG
135427,Ladepunkt Waldecker Str. 9 (2),11,,,67992,CONNECTOR.AC.TYPE2.SOCKET
135428,Ladepunkt Industriestraße 27 (1),22,,,67993,CONNECTOR.DC.CCS.PLUG
135429,Ladepunkt Industriestraße 27 (2),11,,,67993,CONNECTOR.AC.TYPE2.SOCKET
135430,Ladepunkt Hamburger Str. 1 (1),22,,,67994,CONNECTOR.AC.TYPE2.SOCKET
135431,Ladepunkt Hamburger Str. 1 (2),22,,,67994,CONNECTOR.AC.TYPE2.SOCKET
135432,Ladepunkt Buxtehunder Straße 112 (1),22,,,67995,CONNECTOR.AC.TYPE2.SOCKET
135433,Ladepunkt Buxtehunder Straße 112 (2),22,,,67995,CONNECTOR.AC.TYPE2.SOCKET
135434,Ladepunkt Bänglesäcker 2 (1),11,,,67996,CONNECTOR.AC.TYPE2.SOCKET
135435,Ladepunkt Bänglesäcker 2 (2),22,,,67996,CONNECTOR.DC.CCS.PLUG
135436,Ladepunkt Starnberger Str. 18 (1),22,,,67997,CONNECTOR.AC.TYPE2.SOCKET
135437,Ladepunkt Untrbrunner Str. 17 (1),22,,,67998,CONNECTOR.AC.TYPE2.SOCKET
135438,Ladepunkt Breitwiesenweg 7 (1),22,,,67999,CONNECTOR.AC.TYPE2.SOCKET
135439,Ladepunkt Mercedesstr. 14 (1),22,,,68000,CONNECTOR.AC.TYPE2.SOCKET
135440,Ladepunkt Rondorfer Str. 72 (1),22,,,68001,CONNECTOR.DC.CCS.PLUG
135441,Ladepunkt Rondorfer Str. 72 (2),11,,,68001,CONNECTOR.AC.TYPE2.SOCKET
135442,Ladepunkt Am Lerchenfeld 7 (1),22,,,68002,CONNECTOR.DC.CCS.PLUG
135443,Ladepunkt Am Lerchenfeld 7 (2),11,,,68002,CONNECTOR.AC.TYPE2.SOCKET
135444,Ladepunkt Philipp- Reis- Straße 3 (1),22,,,68003,CONNECTOR.AC.TYPE2.SOCKET
135445,Ladepunkt Philipp- Reis- Straße 3 (2),22,,,68003,CONNECTOR.AC.TYPE2.SOCKET
135446,Ladepunkt Philipp-Reis-Straße 3 (1),22,,,68004,CONNECTOR.AC.TYPE2.SOCKET
135447,Ladepunkt Philipp-Reis-Straße 3 (2),22,,,68004,CONNECTOR.AC.TYPE2.SOCKET
135448,Ladepunkt Augsburger Strasse 18 (1),22,,,68005,CONNECTOR.AC.TYPE2.SOCKET
135449,Ladepunkt Augsburger Strasse 18 (2),22,,,68005,CONNECTOR.AC.TYPE2.SOCKET
135450,Ladepunkt Süntelstraße 13 (1),22,,,68006,CONNECTOR.AC.TYPE2.SOCKET
135451,Ladepunkt Süntelstraße 13 (2),22,,,68006,CONNECTOR.AC.TYPE2.SOCKET
135452,Ladepunkt Süntelstraße 13 (1),22,,,68007,CONNECTOR.AC.TYPE2.SOCKET
135453,Ladepunkt Süntelstraße 13 (2),22,,,68007,CONNECTOR.AC.TYPE2.SOCKET
135454,Ladepunkt Süntelstraße 13 (1),22,,,68008,CONNECTOR.AC.TYPE2.SOCKET
135455,Ladepunkt Süntelstraße 13 (2),22,,,68008,CONNECTOR.AC.TYPE2.SOCKET
135456,Ladepunkt Düppelstraße 9 (1),22,,,68009,CONNECTOR.DC.CCS.PLUG
135457,Ladepunkt Düppelstraße 9 (2),11,,,68009,CONNECTOR.AC.TYPE2.SOCKET
135458,Ladepunkt Neumarkter Str. 47 (1),22,,,68010,CONNECTOR.AC.TYPE2.SOCKET
135459,Ladepunkt Neumarkter Str. 47 (2),22,,,68010,CONNECTOR.AC.TYPE2.SOCKET
135460,Ladepunkt Neumarkter Str. 47 (3),22,,,68010,CONNECTOR.AC.TYPE2.SOCKET
135461,Ladepunkt Neumarkter Str. 47 (4),22,,,68010,CONNECTOR.AC.TYPE2.SOCKET
135462,Ladepunkt Im Loh 1 (1),22,,,68011,CONNECTOR.AC.TYPE2.SOCKET
135463,Ladepunkt Im Loh 1 (2),22,,,68011,CONNECTOR.AC.TYPE2.SOCKET
135464,Ladepunkt Im Loh 1 (1),22,,,68012,CONNECTOR.AC.TYPE2.SOCKET
135465,Ladepunkt Im Loh 1 (2),22,,,68012,CONNECTOR.AC.TYPE2.SOCKET
135466,Ladepunkt Bahnhofstraße 19 (1),22,,,68013,CONNECTOR.DC.CCS.PLUG
135467,Ladepunkt Bahnhofstraße 19 (2),11,,,68013,CONNECTOR.AC.TYPE2.SOCKET
135468,Ladepunkt Wiesenstr. 1 (1),22,,,68014,CONNECTOR.AC.TYPE2.SOCKET
135469,Ladepunkt Mühlbauerstr. 2 (1),22,,,68015,CONNECTOR.AC.TYPE2.SOCKET
135470,Ladepunkt Mühlbauerstr. 2 (2),22,,,68015,CONNECTOR.AC.TYPE2.SOCKET
135471,Ladepunkt Forckenbeckstrasse 61 (1),22,,,68016,CONNECTOR.AC.TYPE2.SOCKET
135472,Ladepunkt Forckenbeckstrasse 61 (2),22,,,68016,CONNECTOR.AC.TYPE2.SOCKET
135473,Ladepunkt Forckenbeckstrasse 61 (1),22,,,68017,CONNECTOR.AC.TYPE2.SOCKET
135474,Ladepunkt Forckenbeckstrasse 61 (2),22,,,68017,CONNECTOR.AC.TYPE2.SOCKET
135475,Ladepunkt Forckenbeckstrasse 61 (1),22,,,68018,CONNECTOR.AC.TYPE2.SOCKET
135476,Ladepunkt Forckenbeckstrasse 61 (2),22,,,68018,CONNECTOR.AC.TYPE2.SOCKET
135477,Ladepunkt Uhlandsweg 7 (1),22,,,68019,CONNECTOR.AC.TYPE2.SOCKET
135478,Ladepunkt Uhlandsweg 7 (2),22,,,68019,CONNECTOR.AC.TYPE2.SOCKET
135479,Ladepunkt Nordenstädterstraße 33 (1),22,,,68020,CONNECTOR.AC.TYPE2.SOCKET
135480,Ladepunkt Nordenstädterstraße 33 (2),22,,,68020,CONNECTOR.AC.TYPE2.SOCKET
135481,Ladepunkt Bremer Str. 59-63 (1),22,,,68021,CONNECTOR.AC.TYPE2.SOCKET
135482,Ladepunkt Bremer Str. 59-63 (2),22,,,68021,CONNECTOR.AC.TYPE2.SOCKET
135483,Ladepunkt Stephanstraße 4-8 (1),11,,,68022,CONNECTOR.AC.TYPE2.SOCKET
135484,Ladepunkt Stephanstraße 4-8 (2),11,,,68022,CONNECTOR.AC.TYPE2.SOCKET
135485,Ladepunkt Fichtestr. 29a (1),22,,,68023,CONNECTOR.AC.TYPE2.SOCKET
135486,Ladepunkt Fichtestr. 29a (2),22,,,68023,CONNECTOR.AC.TYPE2.SOCKET
135487,Ladepunkt Fichtestr. 29a (3),22,,,68023,CONNECTOR.AC.TYPE2.SOCKET
135488,Ladepunkt Fichtestr. 29a (4),22,,,68023,CONNECTOR.AC.TYPE2.SOCKET
135489,Ladepunkt Auf dem Loh 1 (1),22,,,68024,CONNECTOR.AC.TYPE2.SOCKET
135490,Ladepunkt Dreisesselstraße 39 (1),22,,,68025,CONNECTOR.DC.CCS.PLUG
135491,Ladepunkt Dreisesselstraße 39 (2),11,,,68025,CONNECTOR.AC.TYPE2.SOCKET
135492,Ladepunkt Gottlieb Daimler Straße 43 (1),22,,,68026,CONNECTOR.AC.TYPE2.SOCKET
135493,Ladepunkt Gottlieb Daimler Straße 43 (2),22,,,68026,CONNECTOR.AC.TYPE2.SOCKET
135494,Ladepunkt Watereckstraße (1),22,,,68027,CONNECTOR.DC.CCS.PLUG
135495,Ladepunkt Watereckstraße (2),11,,,68027,CONNECTOR.AC.TYPE2.SOCKET
135496,Ladepunkt Gutenbergstraße 11 (1),11,,,68028,CONNECTOR.AC.TYPE2.SOCKET
135497,Ladepunkt Gutenbergstraße 11 (2),11,,,68028,CONNECTOR.AC.TYPE2.SOCKET
135498,Ladepunkt Gutenbergstraße 11 (1),11,,,68029,CONNECTOR.AC.TYPE2.SOCKET
135499,Ladepunkt Gutenbergstraße 11 (2),11,,,68029,CONNECTOR.AC.TYPE2.SOCKET
135500,Ladepunkt Gutenbergstraße 11 (1),11,,,68030,CONNECTOR.AC.TYPE2.SOCKET
135501,Ladepunkt Gutenbergstraße 11 (2),11,,,68030,CONNECTOR.AC.TYPE2.SOCKET
135502,Ladepunkt Gutenbergstraße 11 (1),11,,,68031,CONNECTOR.AC.TYPE2.SOCKET
135503,Ladepunkt Gutenbergstraße 11 (2),11,,,68031,CONNECTOR.AC.TYPE2.SOCKET
135504,Ladepunkt Brunnenstraße 30 (1),22,,,68032,CONNECTOR.AC.TYPE2.SOCKET
135505,Ladepunkt Brunnenstraße 30 (2),22,,,68032,CONNECTOR.AC.TYPE2.SOCKET
135506,Ladepunkt Str. des Friedens 10 (1),45,,,68033,CONNECTOR.DC.CCS.PLUG
135507,Ladepunkt Str. des Friedens 10 (2),45,,,68033,CONNECTOR.DC.CCS.PLUG
135508,Ladepunkt Str. des Friedens 10 (1),45,,,68034,CONNECTOR.DC.CCS.PLUG
135509,Ladepunkt Str. des Friedens 10 (2),45,,,68034,CONNECTOR.DC.CCS.PLUG
135510,Ladepunkt Spitzwegstr. 48 (1),22,,,68035,CONNECTOR.AC.TYPE2.SOCKET
135511,Ladepunkt Spitzwegstr. 48 (2),22,,,68035,CONNECTOR.AC.TYPE2.SOCKET
135512,Ladepunkt Spitzwegstr. 48 (1),22,,,68036,CONNECTOR.AC.TYPE2.SOCKET
135513,Ladepunkt Spitzwegstr. 48 (2),22,,,68036,CONNECTOR.AC.TYPE2.SOCKET
135514,Ladepunkt Westerwitzer Straße 47 (1),22,,,68037,CONNECTOR.AC.TYPE2.SOCKET
135515,Ladepunkt Westerwitzer Straße 47 (2),22,,,68037,CONNECTOR.AC.TYPE2.SOCKET
135516,Ladepunkt Westerwitzer Str. 47 (1),45,,,68038,CONNECTOR.DC.CCS.PLUG
135517,Ladepunkt Westerwitzer Str. 47 (2),45,,,68038,CONNECTOR.DC.CCS.PLUG
135518,Ladepunkt Westerwitzer Str. 47 (1),45,,,68039,CONNECTOR.DC.CCS.PLUG
135519,Ladepunkt Westerwitzer Str. 47 (2),45,,,68039,CONNECTOR.DC.CCS.PLUG
135520,Ladepunkt Potsdamer Straße 4 (1),22,,,68040,CONNECTOR.AC.TYPE2.SOCKET
135521,Ladepunkt Potsdamer Straße 4 (2),22,,,68040,CONNECTOR.AC.TYPE2.SOCKET
135522,Ladepunkt Str. nach Fichtenwalde 10 (1),22,,,68041,CONNECTOR.AC.TYPE2.SOCKET
135523,Ladepunkt Str. nach Fichtenwalde 10 (2),22,,,68041,CONNECTOR.AC.TYPE2.SOCKET
135524,Ladepunkt Kiefernweg 5 (1),22,,,68042,CONNECTOR.AC.TYPE2.SOCKET
135525,Ladepunkt Kiefernweg 5 (2),22,,,68042,CONNECTOR.AC.TYPE2.SOCKET
135526,Ladepunkt Hauptstraße 17 (1),22,,,68043,CONNECTOR.AC.TYPE2.SOCKET
135527,Ladepunkt Hauptstraße 17 (2),22,,,68043,CONNECTOR.AC.TYPE2.SOCKET
135528,Ladepunkt Bahnhofsstr. gegenüber Nr. 12 (1),22,,,68044,CONNECTOR.AC.TYPE2.SOCKET
135529,Ladepunkt Bahnhofsstr. gegenüber Nr. 12 (2),22,,,68044,CONNECTOR.AC.TYPE2.SOCKET
135530,Ladepunkt Bahnhofsstr. gegenüber Nr. 12 (1),22,,,68045,CONNECTOR.AC.TYPE2.SOCKET
135531,Ladepunkt Bahnhofsstr. gegenüber Nr. 12 (2),22,,,68045,CONNECTOR.AC.TYPE2.SOCKET
135532,Ladepunkt Brennereiweg 45 (1),22,,,68046,CONNECTOR.AC.TYPE2.SOCKET
135533,Ladepunkt Brennereiweg 45 (2),22,,,68046,CONNECTOR.AC.TYPE2.SOCKET
135534,Ladepunkt Mörikestr. 10 (1),11,,,68047,CONNECTOR.AC.TYPE2.SOCKET
135535,Ladepunkt Mörikestr. 10 (2),11,,,68047,CONNECTOR.AC.TYPE2.SOCKET
135536,Ladepunkt Mörikestr. 10 (3),11,,,68047,CONNECTOR.AC.TYPE2.SOCKET
135537,Ladepunkt Mörikestr. 10 (4),11,,,68047,CONNECTOR.AC.TYPE2.SOCKET
135538,Ladepunkt Am Priel 6 (1),22,,,68048,CONNECTOR.AC.TYPE2.SOCKET
