location_id,city,open_soon,postal_code,longitude,latitude,station_id,kw,charger_type,bundesland
jettingensupercharger,Jettingen,0,89343,10.4404200000,48.4110540000,jettingensupercharger,150,super,Bayern
jettingensupercharger,Jettingen,0,89343,10.4404200000,48.4110540000,jettingensupercharger,150,super,Bayern
kaiserslauternsupercharger,Kaiserslautern,0,67657,7.8215130000,49.4598230000,kaiserslauternsupercharger,150,super,Rheinland-Pfalz
kaiserslauternsupercharger,Kaiserslautern,0,67657,7.8215130000,49.4598230000,kaiserslauternsupercharger,150,super,Rheinland-Pfalz
kaiserslauternsupercharger,Kaiserslautern,0,67657,7.8215130000,49.4598230000,kaiserslauternsupercharger,150,super,Rheinland-Pfalz
kaiserslauternsupercharger,Kaiserslautern,0,67657,7.8215130000,49.4598230000,kaiserslauternsupercharger,150,super,Rheinland-Pfalz
kaiserslauternsupercharger,Kaiserslautern,0,67657,7.8215130000,49.4598230000,kaiserslauternsupercharger,150,super,Rheinland-Pfalz
kaiserslauternsupercharger,Kaiserslautern,0,67657,7.8215130000,49.4598230000,kaiserslauternsupercharger,150,super,Rheinland-Pfalz
kaiserslauternsupercharger,Kaiserslautern,0,67657,7.8215130000,49.4598230000,kaiserslauternsupercharger,150,super,Rheinland-Pfalz
kaiserslauternsupercharger,Kaiserslautern,0,67657,7.8215130000,49.4598230000,kaiserslauternsupercharger,150,super,Rheinland-Pfalz
neumunstersupercharger,Kaltenkirchen,0,24568,9.9361500000,53.8459510000,neumunstersupercharger,250,super,Schleswig-Holstein
neumunstersupercharger,Kaltenkirchen,0,24568,9.9361500000,53.8459510000,neumunstersupercharger,250,super,Schleswig-Holstein
neumunstersupercharger,Kaltenkirchen,0,24568,9.9361500000,53.8459510000,neumunstersupercharger,250,super,Schleswig-Holstein
neumunstersupercharger,Kaltenkirchen,0,24568,9.9361500000,53.8459510000,neumunstersupercharger,250,super,Schleswig-Holstein
neumunstersupercharger,Kaltenkirchen,0,24568,9.9361500000,53.8459510000,neumunstersupercharger,250,super,Schleswig-Holstein
neumunstersupercharger,Kaltenkirchen,0,24568,9.9361500000,53.8459510000,neumunstersupercharger,250,super,Schleswig-Holstein
neumunstersupercharger,Kaltenkirchen,0,24568,9.9361500000,53.8459510000,neumunstersupercharger,250,super,Schleswig-Holstein
neumunstersupercharger,Kaltenkirchen,0,24568,9.9361500000,53.8459510000,neumunstersupercharger,250,super,Schleswig-Holstein
neumunstersupercharger,Kaltenkirchen,0,24568,9.9361500000,53.8459510000,neumunstersupercharger,250,super,Schleswig-Holstein
neumunstersupercharger,Kaltenkirchen,0,24568,9.9361500000,53.8459510000,neumunstersupercharger,250,super,Schleswig-Holstein
neumunstersupercharger,Kaltenkirchen,0,24568,9.9361500000,53.8459510000,neumunstersupercharger,250,super,Schleswig-Holstein
neumunstersupercharger,Kaltenkirchen,0,24568,9.9361500000,53.8459510000,neumunstersupercharger,250,super,Schleswig-Holstein
kamensupercharger,Kamen,0,59174,7.6752670000,51.5701950000,kamensupercharger,150,super,Nordrhein-Westfalen
kamensupercharger,Kamen,0,59174,7.6752670000,51.5701950000,kamensupercharger,150,super,Nordrhein-Westfalen
kamensupercharger,Kamen,0,59174,7.6752670000,51.5701950000,kamensupercharger,150,super,Nordrhein-Westfalen
kamensupercharger,Kamen,0,59174,7.6752670000,51.5701950000,kamensupercharger,150,super,Nordrhein-Westfalen
kamensupercharger,Kamen,0,59174,7.6752670000,51.5701950000,kamensupercharger,150,super,Nordrhein-Westfalen
kamensupercharger,Kamen,0,59174,7.6752670000,51.5701950000,kamensupercharger,150,super,Nordrhein-Westfalen
kamensupercharger,Kamen,0,59174,7.6752670000,51.5701950000,kamensupercharger,150,super,Nordrhein-Westfalen
kamensupercharger,Kamen,0,59174,7.6752670000,51.5701950000,kamensupercharger,150,super,Nordrhein-Westfalen
kappelgrafenhausensupercharger,Kappel-Grafenhausen,0,77966,7.7776630000,48.2812560000,kappelgrafenhausensupercharger,150,super,Baden-Württemberg
kappelgrafenhausensupercharger,Kappel-Grafenhausen,0,77966,7.7776630000,48.2812560000,kappelgrafenhausensupercharger,150,super,Baden-Württemberg
kappelgrafenhausensupercharger,Kappel-Grafenhausen,0,77966,7.7776630000,48.2812560000,kappelgrafenhausensupercharger,150,super,Baden-Württemberg
kappelgrafenhausensupercharger,Kappel-Grafenhausen,0,77966,7.7776630000,48.2812560000,kappelgrafenhausensupercharger,150,super,Baden-Württemberg
kappelgrafenhausensupercharger,Kappel-Grafenhausen,0,77966,7.7776630000,48.2812560000,kappelgrafenhausensupercharger,150,super,Baden-Württemberg
kappelgrafenhausensupercharger,Kappel-Grafenhausen,0,77966,7.7776630000,48.2812560000,kappelgrafenhausensupercharger,150,super,Baden-Württemberg
kappelgrafenhausensupercharger,Kappel-Grafenhausen,0,77966,7.7776630000,48.2812560000,kappelgrafenhausensupercharger,150,super,Baden-Württemberg
kappelgrafenhausensupercharger,Kappel-Grafenhausen,0,77966,7.7776630000,48.2812560000,kappelgrafenhausensupercharger,150,super,Baden-Württemberg
kappelgrafenhausensupercharger,Kappel-Grafenhausen,0,77966,7.7776630000,48.2812560000,kappelgrafenhausensupercharger,150,super,Baden-Württemberg
