station_id,kw
satteldorfsupercharger,250
satteldorfsupercharger,250
satteldorfsupercharger,250
satteldorfsupercharger,250
schweitenkirchensupercharger,150
schweitenkirchensupercharger,150
schweitenkirchensupercharger,150
schweitenkirchensupercharger,150
schweitenkirchensupercharger,150
schweitenkirchensupercharger,150
schweitenkirchensupercharger,150
schweitenkirchensupercharger,150
sindelsdorfsupercharger,150
sindelsdorfsupercharger,150
sindelsdorfsupercharger,150
sindelsdorfsupercharger,150
sindelsdorfsupercharger,150
sindelsdorfsupercharger,150
sindelsdorfsupercharger,150
sindelsdorfsupercharger,150
sindelsdorfsupercharger,150
sindelsdorfsupercharger,150
sindelsdorfsupercharger,150
sindelsdorfsupercharger,150
sulzvohringensupercharger,150
sulzvohringensupercharger,150
sulzvohringensupercharger,150
sulzvohringensupercharger,150
sulzvohringensupercharger,150
sulzvohringensupercharger,150
sulzvohringensupercharger,250
sulzvohringensupercharger,250
sulzvohringensupercharger,250
sulzvohringensupercharger,250
suderholzsupercharger,150
suderholzsupercharger,150
suderholzsupercharger,150
suderholzsupercharger,150
TroisdorfGermanysupercharger,250
TroisdorfGermanysupercharger,250
TroisdorfGermanysupercharger,250
TroisdorfGermanysupercharger,250
TroisdorfGermanysupercharger,250
TroisdorfGermanysupercharger,250
TroisdorfGermanysupercharger,250
TroisdorfGermanysupercharger,250
turkheimsupercharger,250
turkheimsupercharger,250
turkheimsupercharger,250
turkheimsupercharger,250
turkheimsupercharger,250
turkheimsupercharger,250
turkheimsupercharger,250
turkheimsupercharger,250
