station_id,point_id,power,public key,steckertyp,inbetriebnahme
7373,1,11.0,3059301306072A8648CE3D020106082A8648CE3D0301070342000464845C29D65BF0906358954C0C6F789AE7B94595B99E6EB02235F191C95BEF9A4E714D94BEAA7C41A566318133423FFB075F73411582D8C312AB43FC00E7CE2E,,2020-02-20
7374,1,22.0,,,2020-12-17
7374,2,22.0,,AC Steckdose Typ 2,2020-12-17
7374,1,22.0,,,2021-07-28
7374,2,22.0,,AC Steckdose Typ 2,2021-07-28
7375,1,22.0,,,2017-07-13
7376,1,22.0,,,2021-01-21
7376,2,22.0,,AC Steckdose Typ 2,2021-01-21
7377,1,22.0,,,2014-01-14
7377,2,3.7,,AC Schuko,2014-01-14
7377,3,22.0,,AC Steckdose Typ 2,2014-01-14
7377,4,3.7,,AC Schuko,2014-01-14
7377,1,22.0,,,2021-08-27
7377,2,22.0,,AC Steckdose Typ 2,2021-08-27
7378,1,22.0,,,2014-01-23
7378,2,3.7,,AC Schuko,2014-01-23
7378,3,22.0,,AC Steckdose Typ 2,2014-01-23
7378,4,3.7,,AC Schuko,2014-01-23
7379,1,22.0,,,2021-02-25
7379,2,22.0,,AC Steckdose Typ 2,2021-02-25
7380,1,22.0,,,2017-01-01
7380,2,22.0,,AC Steckdose Typ 2,2017-01-01
7381,1,22.0,2AF3F9747B855E97FD0DA3276E05B5F579B9778B600CAFF3F5AD6A9A7DCF44C19122FCA8CFA6FC29D04DB0BE50843876,,2021-06-07
7381,2,22.0,6C1C3849B8EDC6180344A3C369CD182BD5B5A9922AEA4F92AD6497130F64CCD3BFB6C863C7F8A880EA0E728CEB5017D0,AC Steckdose Typ 2,2021-06-07
7382,1,22.0,,,2021-05-20
7382,2,22.0,,AC Steckdose Typ 2,2021-05-20
7383,1,22.0,,,2015-11-25
7383,2,22.0,,AC Steckdose Typ 2,2015-11-25
7384,1,22.0,,,2015-09-15
7384,2,22.0,,AC Steckdose Typ 2,2015-09-15
7385,1,22.0,,,2018-09-24
7385,2,22.0,,AC Steckdose Typ 2,2018-09-24
7386,1,22.0,,,2019-07-25
7386,2,22.0,,AC Steckdose Typ 2,2019-07-25
7387,1,22.0,,,2019-11-21
7387,2,22.0,,AC Steckdose Typ 2,2019-11-21
7388,1,11.0,AKJTDDPRP4ZU6RBLXCX36QKOMDV6JZ6MDFVU7D66,,2021-09-01
7388,2,11.0,AKO2E6IA2VFGJWNTNCCTTCHKKVQRPUT62WKVH4BQ,AC Steckdose Typ 2,2021-09-01
7389,1,300.0,,,2020-09-22
7389,2,300.0,,DC Kupplung Combo,2020-09-22
7390,1,43.0,,,2017-07-28
7390,2,50.0,,"DC Kupplung Combo, DC CHAdeMO",2017-07-28
7391,1,150.0,,,2021-05-01
7391,2,150.0,,DC Kupplung Combo,2021-05-01
7391,3,22.0,,AC Steckdose Typ 2,2021-05-01
7392,1,22.0,,,2015-11-10
7392,2,22.0,,AC Steckdose Typ 2,2015-11-10
7393,1,22.0,,,2016-06-05
7393,2,22.0,,AC Steckdose Typ 2,2016-06-05
7394,1,22.0,,,2016-08-16
7394,2,22.0,,AC Steckdose Typ 2,2016-08-16
7395,1,60.0,,,2019-07-12
7395,2,43.0,,"AC Kupplung Typ 2, DC CHAdeMO",2019-07-12
7395,3,22.0,,AC Steckdose Typ 2,2019-07-12
7396,1,22.0,,,2018-11-15
7396,2,22.0,,AC Steckdose Typ 2,2018-11-15
7397,1,22.0,25527FE6D33FCE2679D42820DDBCFA8CFA02F4E294B1B2AE6B5BE70EA1CDA2A7E5E5C8AD0D6FD226CB82E896801D67B8,,2021-04-29
7397,2,22.0,9C171FB0D3A2F41C23C5FAAC68753065364D9B761C5541B5C40A8EAF5725B6B06833CED4503F8162F80886D9E740487F,AC Steckdose Typ 2,2021-04-29
7398,1,22.0,,,2015-12-11
7398,2,22.0,,AC Steckdose Typ 2,2015-12-11
7399,1,22.0,,,2019-02-05
7399,2,22.0,,AC Steckdose Typ 2,2019-02-05
7400,1,22.0,,,2021-01-19
7400,2,11.0,,AC Steckdose Typ 2,2021-01-19
7401,1,22.0,,,2019-07-09
7401,2,11.0,,AC Steckdose Typ 2,2019-07-09
7402,1,22.0,,,2019-11-28
7402,2,11.0,,AC Steckdose Typ 2,2019-11-28
7403,1,22.0,,,2021-01-12
7403,2,22.0,,AC Steckdose Typ 2,2021-01-12
7404,1,300.0,,,2020-09-21
7404,2,300.0,,"DC Kupplung Combo, DC CHAdeMO",2020-09-21
7405,1,22.0,,,2018-11-15
7405,2,22.0,,AC Steckdose Typ 2,2018-11-15
7406,1,22.0,,,2019-11-05
7406,2,22.0,,AC Steckdose Typ 2,2019-11-05
7407,1,11.0,,,2019-04-24
7407,1,11.0,,,2019-04-24
7408,1,300.0,,,2021-12-10
7408,2,240.0,,DC Kupplung Combo,2021-12-10
7409,1,300.0,,,2021-12-10
7409,2,240.0,,DC Kupplung Combo,2021-12-10
7410,1,300.0,,,2021-12-10
7410,2,240.0,,DC Kupplung Combo,2021-12-10
7411,1,300.0,,,2021-12-10
7411,2,300.0,,DC Kupplung Combo,2021-12-10
7412,1,300.0,,,2021-12-10
7412,2,240.0,,DC Kupplung Combo,2021-12-10
7413,1,11.0,,,2019-11-25
7413,2,22.0,,AC Steckdose Typ 2,2019-11-25
7414,1,22.0,,,2021-09-26
7414,2,11.0,,AC Steckdose Typ 2,2021-09-26
7415,1,22.0,,,2018-12-05
7415,2,22.0,,AC Steckdose Typ 2,2018-12-05
7416,1,22.0,,,2019-04-15
7416,2,22.0,,AC Steckdose Typ 2,2019-04-15
7417,1,22.0,,,2018-09-06
7417,2,22.0,,AC Steckdose Typ 2,2018-09-06
7418,1,22.0,,,2018-08-07
7418,2,22.0,,AC Steckdose Typ 2,2018-08-07
7419,1,22.0,,,2015-11-04
7419,2,22.0,,AC Steckdose Typ 2,2015-11-04
7420,1,22.0,,,2016-09-12
7420,2,22.0,,AC Steckdose Typ 2,2016-09-12
7421,1,22.0,,,2019-06-24
7421,2,22.0,,AC Steckdose Typ 2,2019-06-24
7422,1,22.0,,,2021-02-18
7422,2,22.0,,AC Steckdose Typ 2,2021-02-18
7423,1,22.0,,,2021-11-17
7423,2,22.0,,AC Steckdose Typ 2,2021-11-17
7424,1,22.0,,,2021-11-17
7424,2,22.0,,AC Steckdose Typ 2,2021-11-17
7425,1,22.0,,,2021-06-08
7425,2,22.0,,AC Steckdose Typ 2,2021-06-08
7426,1,150.0,,,2020-09-21
7426,2,150.0,,DC Kupplung Combo,2020-09-21
7427,1,22.0,,,2020-11-17
7427,2,22.0,,AC Steckdose Typ 2,2020-11-17
7428,1,22.0,,,2019-07-15
7428,2,22.0,,AC Kupplung Typ 2,2019-07-15
7428,3,22.0,,AC Kupplung Typ 2,2019-07-15
7429,1,22.0,,,2015-10-26
7429,2,22.0,,AC Steckdose Typ 2,2015-10-26
7430,1,22.0,,,2015-07-28
7430,2,22.0,,AC Steckdose Typ 2,2015-07-28
7431,1,22.0,,,2019-05-15
7431,2,22.0,,AC Steckdose Typ 2,2019-05-15
7432,1,22.0,,,2019-10-08
7432,2,22.0,,AC Steckdose Typ 2,2019-10-08
7433,1,22.0,,,2018-09-12
7433,2,22.0,,AC Steckdose Typ 2,2018-09-12
7434,1,11.0,,,2017-12-21
7434,2,22.0,,AC Steckdose Typ 2,2017-12-21
7435,1,22.0,5D2904B512DB3BF8B0FDF305B51BDEB8ABE5D2B8A2C62CC6E34B0847DEADCA04A837C99DE18B1324AD076FA775843818,,2021-06-09
7435,2,22.0,27235A4BA88123C0794B063EB4549E76E7EE42B2B1218E88FC2F27044B48146ED6DE8F07C4E8E8B493D9C69D5A90D4F0,AC Steckdose Typ 2,2021-06-09
7436,1,22.0,F4C051312E0A8EC916136533D8659D53FA3715B47C675AE263E70285DA4205AA7CAE6F824A0DA5A478640A4DB63ADF99,,2021-06-09
7436,2,22.0,1E94B7E71C09DCAED5F0145EDE92B263EA501D184E95A6B57D6CB830C6CD462B202802CC76723F8810FB9403BF809287,AC Steckdose Typ 2,2021-06-09
7437,1,22.0,,,2020-12-14
7437,2,22.0,,AC Steckdose Typ 2,2020-12-14
7438,1,22.0,,,2017-04-26
7438,2,22.0,,AC Steckdose Typ 2,2017-04-26
7439,1,22.0,,,2018-09-11
7439,2,22.0,,AC Steckdose Typ 2,2018-09-11
7440,1,22.0,,,2019-07-29
7440,2,22.0,,AC Steckdose Typ 2,2019-07-29
7441,1,22.0,,,2020-09-15
7441,2,22.0,,AC Steckdose Typ 2,2020-09-15
7442,1,22.0,,,2020-09-17
7442,2,22.0,,AC Steckdose Typ 2,2020-09-17
7443,1,22.0,,,2018-10-10
7443,2,22.0,,AC Steckdose Typ 2,2018-10-10
7444,1,22.0,,,2019-10-02
7444,2,22.0,,AC Steckdose Typ 2,2019-10-02
7445,1,22.0,,,2018-11-14
7445,2,11.0,,AC Steckdose Typ 2,2018-11-14
7446,1,22.0,,,2016-12-16
7446,2,22.0,,"AC Steckdose Typ 2, AC Schuko",2016-12-16
7447,1,22.0,,,2019-01-28
7447,2,22.0,,AC Steckdose Typ 2,2019-01-28
7448,1,22.0,,,2021-02-17
7448,2,22.0,,AC Steckdose Typ 2,2021-02-17
7449,1,11.0,,,2018-06-11
7449,2,11.0,,AC Steckdose Typ 2,2018-06-11
7450,1,22.0,,,2020-07-15
7450,2,22.0,,AC Steckdose Typ 2,2020-07-15
7451,1,22.0,,,2016-10-30
7451,2,22.0,,AC Steckdose Typ 2,2016-10-30
7452,1,22.0,,,2021-10-19
7452,2,22.0,,AC Steckdose Typ 2,2021-10-19
7453,1,22.0,,,2015-07-01
7453,2,22.0,,AC Kupplung Typ 2,2015-07-01
7454,1,22.0,,,2015-07-01
7454,2,22.0,,AC Kupplung Typ 2,2015-07-01
7455,1,43.0,,,2016-05-01
7455,2,50.0,,DC CHAdeMO,2016-05-01
7455,3,50.0,,DC Kupplung Combo,2016-05-01
7456,1,20.0,,,2018-11-13
7457,1,11.0,Hfn8lsR/KLDsK9xgRgK5/MENj3UVfpZLKXAXcpDZiSkpDjf9dy81JL88CSdkgKJJ,,2015-09-01
7457,2,11.0,bYASy+Ev0YVwxC0LuDiarNFAdBS2opmonXDCrkQnoKeFlyedNbjrQ6I5Oq/YbTnt,"AC Steckdose Typ 2, AC Schuko",2015-09-01
7457,1,11.0,mEQXCOqsuQ/8++itBgdBEAZJg9XtTyflBGalBoyxtQzGsKYcoQyFK9foZOD6GkQB,,2015-09-01
7457,2,11.0,VoK8hUqyh0JT/nDy5D/lL3KlPxQOtJ1EB04owTawcGnt4Agdj/sZDeSctCH4GChQ,"AC Steckdose Typ 2, AC Schuko",2015-09-01
7457,1,11.0,n818L2TdlUfhRLlFAF21lpBtvg7M3CgI784LeyME9g7bgUue+9/75hGRhMV6,,2015-09-01
7457,2,11.0,KmGIMx/zAH74rUHZ5mkjkf27nXCAUwVWSiYaoT6/dwyxVp86o6jQqYfCvN2v3nnH,"AC Steckdose Typ 2, AC Schuko",2015-09-01
7458,1,22.0,,,2017-08-15
7458,1,22.0,,,2017-08-15
7459,1,22.0,3059301306072A8648CE3D020106082A8648CE3D0301070342000414FDB4D936255F14FA6C9940F174B2F79308598756CDE2C61D8B02ACE2674EDF7DCEB4A71B690678357D94B1A9D1DEBF4959EF715346DE2271B6DB164EC07BB9,,2021-06-09
7459,2,22.0,3059301306072A8648CE3D020106082A8648CE3D030107034200049CCB8FFC06B4B202993F674DDDEA1934A334038F77C6A0F0E897030F69309EC373381DCC76FBB562A2035B5596F3827F1500646CF6EC091AD2FC594A785A8BBF,AC Steckdose Typ 2,2021-06-09
7460,1,43.0,,,2018-11-12
7460,2,50.0,,"DC Kupplung Combo, DC CHAdeMO",2018-11-12
7461,1,22.0,,,2018-01-20
7461,2,22.0,,AC Steckdose Typ 2,2018-01-20
7461,3,22.0,,AC Steckdose Typ 2,2018-01-20
7461,4,22.0,,AC Steckdose Typ 2,2018-01-20
7462,1,43.0,,,2016-04-14
7462,2,50.0,,"DC Kupplung Combo, DC CHAdeMO",2016-04-14
7463,1,50.0,,,2019-07-28
7463,2,43.0,,AC Kupplung Typ 2,2019-07-28
7464,1,43.0,,,2018-11-23
7464,2,50.0,,"DC Kupplung Combo, DC CHAdeMO",2018-11-23
7465,1,22.0,E8404E02A326EA695F945DED9F76A2A69FE6B0D8DAF1BE56A86B4364650E1452275A0113C95543102A5CB5A93B776917,,2020-12-18
7465,2,22.0,DBB6D6DB8BE43DFCEDAA59CEEF19FE5F83A0476D6719B1B205370D982D7C994464A813B5BB95EF2EDBAD0BBDA6D5186B,AC Steckdose Typ 2,2020-12-18
7466,1,22.0,,,2021-04-30
7466,2,22.0,,AC Steckdose Typ 2,2021-04-30
7467,1,22.0,,,2021-10-11
7467,2,11.0,,AC Steckdose Typ 2,2021-10-11
7468,1,22.0,,,2016-04-18
7469,1,11.0,,,2018-01-18
7469,2,22.0,,AC Steckdose Typ 2,2018-01-18
7470,1,22.0,,,2020-12-03
7470,2,22.0,,AC Steckdose Typ 2,2020-12-03
7471,1,22.0,44F4C810A579EBAE2609D9F769B8E365C9D646E5A941A8C330F12A2C4360EEFD3741D153C9A54902A97FD965BB80DFA8,,2021-06-16
7471,2,22.0,A9C99C42627DDA340AC14DE5F7572F1D807FDF29A05E3E28C70FD34673B0DC52476FD8CA5FA515AF017BF28884C281F3,AC Steckdose Typ 2,2021-06-16
7472,1,43.0,,,2016-08-04
7472,2,50.0,,"DC Kupplung Combo, DC CHAdeMO",2016-08-04
7473,1,22.0,,,2020-12-09
7473,2,22.0,,AC Steckdose Typ 2,2020-12-09
7474,1,43.0,,,2017-07-25
7474,2,50.0,,"DC Kupplung Combo, DC CHAdeMO",2017-07-25
7475,1,22.0,,,2018-11-19
7476,1,22.0,,,2018-02-28
7476,2,22.0,,AC Kupplung Typ 2,2018-02-28
7477,1,22.0,,,2018-02-02
7477,2,22.0,,AC Steckdose Typ 2,2018-02-02
7478,1,22.0,,,2021-01-19
7478,2,11.0,,AC Steckdose Typ 2,2021-01-19
7479,1,22.0,,,2020-12-09
7479,2,22.0,,AC Steckdose Typ 2,2020-12-09
7480,1,22.0,,,2019-06-21
7480,2,22.0,,AC Steckdose Typ 2,2019-06-21
7481,1,43.0,,,2018-09-18
7481,2,50.0,,"DC Kupplung Combo, DC CHAdeMO",2018-09-18
7482,1,22.0,,,2020-10-01
7482,2,22.0,,AC Steckdose Typ 2,2020-10-01
7483,1,22.0,,,2021-12-17
7483,2,22.0,,AC Steckdose Typ 2,2021-12-17
7484,1,22.0,,,2019-09-24
7484,2,22.0,,AC Steckdose Typ 2,2019-09-24
7485,1,22.0,,,2019-05-27
7485,2,22.0,,AC Steckdose Typ 2,2019-05-27
7486,1,22.0,,,2019-05-01
7486,2,22.0,,AC Steckdose Typ 2,2019-05-01
7487,1,22.0,,,2019-04-01
7487,2,22.0,,AC Steckdose Typ 2,2019-04-01
7487,1,22.0,,,2019-04-01
7487,2,22.0,,AC Steckdose Typ 2,2019-04-01
7488,1,22.0,,,2019-05-27
7488,2,22.0,,AC Steckdose Typ 2,2019-05-27
7489,1,22.0,,,2019-06-10
7489,2,22.0,,AC Steckdose Typ 2,2019-06-10
7490,1,22.0,,,2021-05-20
7490,2,22.0,,AC Steckdose Typ 2,2021-05-20
7491,1,22.0,,,2021-04-29
7491,2,22.0,,AC Steckdose Typ 2,2021-04-29
7492,1,22.0,,,2021-04-14
7492,2,22.0,,AC Steckdose Typ 2,2021-04-14
7493,1,22.0,,,2021-05-20
7493,2,22.0,,AC Steckdose Typ 2,2021-05-20
7494,1,22.0,,,2021-04-29
7494,2,22.0,,AC Steckdose Typ 2,2021-04-29
7495,1,22.0,,,2021-10-13
7495,2,22.0,,AC Steckdose Typ 2,2021-10-13
7496,1,22.0,,,2018-07-31
7496,2,22.0,,AC Steckdose Typ 2,2018-07-31
7497,1,22.0,,,2021-02-16
7497,2,22.0,,AC Steckdose Typ 2,2021-02-16
7498,1,11.0,,,2017-01-01
7498,2,11.0,,AC Steckdose Typ 2,2017-01-01
7499,1,11.0,,,2015-12-01
7499,1,11.0,,,2015-12-01
7499,1,11.0,,,2015-12-01
7500,1,22.0,,,2019-09-25
7500,2,22.0,,AC Steckdose Typ 2,2019-09-25
7501,1,43.0,,,2020-12-01
7501,2,50.0,,"DC Kupplung Combo, DC CHAdeMO",2020-12-01
7502,1,22.0,,,2019-08-29
7502,2,22.0,,AC Steckdose Typ 2,2019-08-29
7503,1,50.0,,,2015-12-16
7503,2,43.0,,AC Kupplung Typ 2,2015-12-16
7504,1,22.0,,,2021-03-26
7504,2,11.0,,AC Steckdose Typ 2,2021-03-26
7505,1,22.0,,,2018-08-07
7505,2,22.0,,AC Steckdose Typ 2,2018-08-07
7506,1,22.0,,,2019-08-29
7506,2,22.0,,AC Steckdose Typ 2,2019-08-29
7507,1,22.0,,,2018-06-01
7507,2,22.0,,"AC Steckdose Typ 2, AC Kupplung Typ 2",2018-06-01
7508,1,11.0,,,2018-06-01
7509,1,11.0,,,2021-05-05
7509,2,11.0,,AC Steckdose Typ 2,2021-05-05
7510,1,22.0,,,2019-08-29
7510,2,22.0,,AC Steckdose Typ 2,2019-08-29
7511,1,43.0,,,2017-08-30
7511,2,50.0,,"DC Kupplung Combo, DC CHAdeMO",2017-08-30
7512,1,43.0,,,2017-08-30
7512,2,50.0,,"DC Kupplung Combo, DC CHAdeMO",2017-08-30
7513,1,300.0,,,2020-06-20
7513,2,300.0,,"DC Kupplung Combo, DC CHAdeMO",2020-06-20
7514,1,300.0,,,2020-05-20
7514,2,300.0,,"DC Kupplung Combo, DC CHAdeMO",2020-05-20
7515,1,22.0,,,2020-10-21
7515,2,22.0,,AC Steckdose Typ 2,2020-10-21
7515,3,22.0,,AC Steckdose Typ 2,2020-10-21
7515,4,22.0,,AC Steckdose Typ 2,2020-10-21
7516,1,22.0,,,2021-01-19
7516,2,11.0,,AC Steckdose Typ 2,2021-01-19
7517,1,22.0,,,2020-06-25
7517,2,22.0,,AC Steckdose Typ 2,2020-06-25
7518,1,22.0,,,2020-06-25
7518,2,22.0,,AC Steckdose Typ 2,2020-06-25
7519,1,43.0,,,2016-07-29
7519,2,50.0,,"DC Kupplung Combo, DC CHAdeMO",2016-07-29
7520,1,350.0,,,2019-07-31
7520,1,350.0,,,2019-07-31
7520,1,350.0,,,2019-07-31
7520,1,350.0,,,2019-07-31
7521,1,350.0,,,2019-05-31
7521,1,350.0,,,2019-05-31
7521,1,350.0,,,2019-05-31
7521,1,350.0,,,2019-05-31
7522,1,22.0,,,2019-12-02
7522,2,22.0,,AC Steckdose Typ 2,2019-12-02
7523,1,22.0,,,2019-04-03
7523,2,22.0,,AC Steckdose Typ 2,2019-04-03
7524,1,22.0,,,2021-01-01
7525,1,22.0,,,2016-08-02
7525,2,22.0,,AC Steckdose Typ 2,2016-08-02
7525,3,3.7,,AC Schuko,2016-08-02
7525,4,3.7,,AC Schuko,2016-08-02
7526,1,22.0,,,2020-01-06
7526,2,22.0,,AC Steckdose Typ 2,2020-01-06
7526,1,22.0,,,2020-01-06
7526,2,22.0,,AC Steckdose Typ 2,2020-01-06
7526,1,22.0,,,2020-01-06
7526,2,22.0,,AC Steckdose Typ 2,2020-01-06
7526,1,22.0,,,2020-01-06
7526,2,22.0,,AC Steckdose Typ 2,2020-01-06
7526,1,22.0,,,2020-01-06
7526,2,22.0,,AC Steckdose Typ 2,2020-01-06
7526,1,22.0,,,2020-01-06
7526,2,22.0,,AC Steckdose Typ 2,2020-01-06
7526,1,22.0,,,2020-01-06
7526,2,22.0,,AC Steckdose Typ 2,2020-01-06
7526,1,22.0,,,2020-01-06
7526,2,22.0,,AC Steckdose Typ 2,2020-01-06
7526,1,22.0,,,2020-01-06
7526,2,22.0,,AC Steckdose Typ 2,2020-01-06
7526,1,22.0,,,2020-02-03
7526,2,22.0,,AC Steckdose Typ 2,2020-02-03
7527,1,11.0,3059301306072A8648CE3D020106082A8648CE3D03010703420004A5446CF64B642265B5CE52E3B49EA808733E6D6E816F35D2F71BD061BF491A3E6EE078D15C47613E11082F4C3DEA294D628843EDF63006673F143096F87E5DB1,,2020-08-31
7528,1,22.0,,,2021-03-26
7528,2,11.0,,AC Steckdose Typ 2,2021-03-26
7529,1,22.0,,,2019-08-29
7529,2,22.0,,AC Steckdose Typ 2,2019-08-29
7530,1,11.0,,,2018-08-10
7530,2,22.0,,AC Steckdose Typ 2,2018-08-10
7530,1,11.0,,,2018-08-10
7530,2,22.0,,AC Steckdose Typ 2,2018-08-10
7531,1,11.0,,,2018-08-10
7531,2,22.0,,AC Steckdose Typ 2,2018-08-10
7532,1,11.0,,,2018-08-10
7532,2,22.0,,AC Steckdose Typ 2,2018-08-10
7533,1,11.0,,,2018-09-27
7533,2,11.0,,AC Steckdose Typ 2,2018-09-27
7534,1,50.0,,,2018-06-29
7534,2,43.0,,AC Kupplung Typ 2,2018-06-29
7535,1,350.0,,,2018-08-30
7536,1,350.0,,,2018-08-30
7537,1,350.0,,,2018-08-30
7538,1,350.0,,,2018-09-20
7539,1,50.0,,,2018-12-11
7540,1,43.0,,,2017-08-31
7540,2,50.0,,"DC Kupplung Combo, DC CHAdeMO",2017-08-31
7541,1,22.0,,,2021-06-16
7541,2,22.0,,AC Steckdose Typ 2,2021-06-16
7541,3,22.0,,AC Steckdose Typ 2,2021-06-16
7541,4,22.0,,AC Steckdose Typ 2,2021-06-16
7542,1,300.0,,,2021-11-15
7542,2,300.0,,"AC Kupplung Typ 2, DC CHAdeMO",2021-11-15
7542,1,300.0,,,2021-11-15
7542,2,300.0,,"AC Kupplung Typ 2, DC CHAdeMO",2021-11-15
7543,1,22.0,,,2021-06-24
7543,2,11.0,,AC Steckdose Typ 2,2021-06-24
7544,1,11.0,,,2018-04-17
7544,2,11.0,,AC Steckdose Typ 2,2018-04-17
7545,1,11.0,,,2018-04-10
7545,2,11.0,,AC Steckdose Typ 2,2018-04-10
7546,1,11.0,,,2018-04-07
7546,2,11.0,,AC Steckdose Typ 2,2018-04-07
7547,1,11.0,,,2018-04-07
7547,2,11.0,,AC Steckdose Typ 2,2018-04-07
7548,1,22.0,,,2018-04-01
7548,2,22.0,,AC Steckdose Typ 2,2018-04-01
7549,1,22.0,,,2018-04-01
7549,2,22.0,,AC Steckdose Typ 2,2018-04-01
7549,3,22.0,,AC Steckdose Typ 2,2018-04-01
7549,4,22.0,,"AC Steckdose Typ 2, AC Schuko",2018-04-01
7550,1,22.0,,,2018-06-20
7550,2,22.0,,AC Steckdose Typ 2,2018-06-20
7550,3,22.0,,AC Steckdose Typ 2,2018-06-20
7550,4,22.0,,AC Steckdose Typ 2,2018-06-20
7551,1,22.0,,,2018-07-11
7551,2,22.0,,AC Steckdose Typ 2,2018-07-11
7552,1,22.0,,,2017-01-15
7552,2,22.0,,AC Steckdose Typ 2,2017-01-15
7553,1,22.0,,,2018-11-12
7553,2,22.0,,AC Steckdose Typ 2,2018-11-12
7553,3,22.0,,AC Steckdose Typ 2,2018-11-12
7553,4,22.0,,AC Steckdose Typ 2,2018-11-12
7554,1,22.0,,,2020-06-12
7554,2,22.0,,AC Steckdose Typ 2,2020-06-12
7555,1,22.0,,,2021-07-22
7555,2,22.0,,AC Steckdose Typ 2,2021-07-22
7556,1,22.0,,,2021-05-04
7556,2,22.0,,AC Steckdose Typ 2,2021-05-04
7557,1,22.0,,,2021-05-07
7557,2,11.0,,AC Steckdose Typ 2,2021-05-07
7558,1,22.0,,,2020-11-02
7558,2,22.0,,AC Steckdose Typ 2,2020-11-02
7559,1,22.0,,,2019-02-28
7559,2,22.0,,AC Steckdose Typ 2,2019-02-28
7560,1,11.0,,,2021-08-31
7560,1,11.0,,,2021-08-31
7560,1,11.0,,,2021-08-31
7560,1,11.0,,,2021-08-31
7560,1,11.0,,,2021-08-31
7561,1,11.0,,,2021-08-25
7561,1,11.0,,,2021-08-25
7561,1,11.0,,,2021-08-25
7561,1,11.0,,,2021-08-25
7561,1,11.0,,,2021-08-25
7561,1,11.0,,,2021-08-25
7561,1,11.0,,,2021-08-25
7561,1,11.0,,,2021-08-25
7561,1,11.0,,,2021-08-25
7561,1,11.0,,,2021-08-25
7561,1,11.0,,,2021-08-25
7562,1,22.0,,,2016-03-08
7562,2,22.0,,AC Steckdose Typ 2,2016-03-08
7563,1,22.0,,,2016-03-08
7563,2,22.0,,AC Steckdose Typ 2,2016-03-08
7564,1,22.0,,,2019-06-04
7564,2,22.0,,AC Steckdose Typ 2,2019-06-04
7565,1,22.0,,,2019-06-04
7565,2,22.0,,AC Steckdose Typ 2,2019-06-04
7566,1,22.0,,,2019-06-04
7566,2,22.0,,AC Steckdose Typ 2,2019-06-04
7567,1,22.0,,,2019-06-04
7567,2,22.0,,AC Steckdose Typ 2,2019-06-04
7568,1,22.0,,,2019-10-22
7568,2,22.0,,AC Steckdose Typ 2,2019-10-22
7569,1,22.0,,,2021-11-25
7569,2,22.0,,AC Steckdose Typ 2,2021-11-25
7570,1,43.0,,,2018-08-10
7570,2,50.0,,"DC Kupplung Combo, DC CHAdeMO",2018-08-10
7571,1,22.0,,,2016-05-24
7571,2,22.0,,AC Steckdose Typ 2,2016-05-24
7572,1,150.0,,,2020-09-21
7572,2,150.0,,DC Kupplung Combo,2020-09-21
7573,1,11.0,,,2017-07-25
7574,1,22.0,,,2015-11-30
7574,2,22.0,,AC Steckdose Typ 2,2015-11-30
7575,1,22.0,,,2020-12-17
7575,2,22.0,,AC Steckdose Typ 2,2020-12-17
7576,1,20.0,,,2018-09-03
7577,1,43.0,,,2017-08-30
7577,2,50.0,,"DC Kupplung Combo, DC CHAdeMO",2017-08-30
7578,1,43.0,,,2016-12-16
7578,2,50.0,,"DC Kupplung Combo, DC CHAdeMO",2016-12-16
7579,1,22.0,,,2021-04-07
7579,2,22.0,,AC Steckdose Typ 2,2021-04-07
7580,1,22.0,,,2017-12-26
7580,2,22.0,,AC Steckdose Typ 2,2017-12-26
7581,1,22.0,,,2017-12-27
7581,2,22.0,,AC Steckdose Typ 2,2017-12-27
7582,1,22.0,,,2019-04-23
7582,2,22.0,,AC Steckdose Typ 2,2019-04-23
7583,1,22.0,,,2020-09-06
7583,2,22.0,,AC Steckdose Typ 2,2020-09-06
7584,1,22.0,,,2020-09-06
7584,2,22.0,,AC Steckdose Typ 2,2020-09-06
7585,1,11.0,,,2018-08-10
7585,2,11.0,,AC Steckdose Typ 2,2018-08-10
7585,3,11.0,,AC Steckdose Typ 2,2018-08-10
7585,4,11.0,,AC Steckdose Typ 2,2018-08-10
7586,1,22.0,,,2016-04-19
7586,2,22.0,,AC Steckdose Typ 2,2016-04-19
7587,1,22.0,,,2019-11-29
7587,2,22.0,,AC Steckdose Typ 2,2019-11-29
7588,1,50.0,,,2016-11-18
7588,2,43.0,,AC Kupplung Typ 2,2016-11-18
7588,1,350.0,,,2019-10-23
7588,1,350.0,,,2019-10-23
7588,1,350.0,,,2019-10-23
7588,1,350.0,,,2019-10-23
7589,1,22.0,,,2021-01-19
7589,2,11.0,,AC Steckdose Typ 2,2021-01-19
7590,1,22.0,,,2018-05-15
7590,2,22.0,,AC Steckdose Typ 2,2018-05-15
7591,1,22.0,,,2019-01-22
7591,2,22.0,,AC Steckdose Typ 2,2019-01-22
7592,1,22.0,,,2019-01-22
7592,2,22.0,,AC Steckdose Typ 2,2019-01-22
7593,1,50.0,,,2021-05-03
7593,2,50.0,,"DC Kupplung Combo, DC CHAdeMO",2021-05-03
7593,3,22.0,,AC Steckdose Typ 2,2021-05-03
7594,1,22.0,,,2015-07-23
7594,2,22.0,,AC Steckdose Typ 2,2015-07-23
7595,1,22.0,,,2020-05-14
7595,2,22.0,,AC Steckdose Typ 2,2020-05-14
